temperature_C,pCO2_bar,pH,wall_shear_stress_Pa,NaCl_wt_pct,corrosion_rate_dewaard1975_mmpy,corrosion_rate_dewaard1995_mmpy,corrosion_rate_target_mmpy,model_disagreement_ratio,regime
50.85,62.9594,5.34,39.822,17.52,84.83355,104.42679,94.1217,1.231,high_pressure_gas_CO2
17.43,0.1062,6.09,1.303,17.05,0.01902,0.1166,0.04709,6.1314,conventional_oilfield_range
34.44,0.283,4.14,67.514,7.26,3.51927,29.18513,10.1346,8.293,conventional_oilfield_range
125.1,2.6623,5.61,4.271,2.03,20.87837,29.97216,25.01539,1.4356,conventional_oilfield_range
27.04,1.7602,5.1,22.154,3.17,2.68617,12.98263,5.90538,4.8331,conventional_oilfield_range
147.58,11.746,6.21,133.087,13.28,1773.90146,910.39607,1270.80798,1.9485,high_pressure_gas_CO2
114.57,0.2552,4.64,6.692,3.41,8.63685,27.47343,15.40403,3.181,conventional_oilfield_range
123.6,62.0621,5.25,2.487,17.88,147.97736,77.70657,107.23252,1.9043,high_pressure_gas_CO2
87.18,45.3745,6.46,84.935,1.38,866.44629,399.62301,588.43171,2.1682,high_pressure_gas_CO2
62.07,0.2808,6.48,52.628,13.38,6.57059,7.56584,7.05068,1.1515,conventional_oilfield_range
108.15,70.1916,3.75,20.501,15.99,591.54561,1283.30524,871.28272,2.1694,high_pressure_gas_CO2
65.57,0.3215,6.05,2.617,5.6,0.53044,1.3788,0.85521,2.5993,conventional_oilfield_range
75.99,52.1735,3.66,3.309,6.13,33.51291,186.21945,78.99846,5.5566,high_pressure_gas_CO2
10.87,17.7825,5.78,9.928,1.6,3.62219,7.77752,5.3077,2.1472,high_pressure_gas_CO2
146.85,7.4561,5.7,1.101,7.61,33.73275,21.16473,26.71974,1.5938,conventional_oilfield_range
10.22,10.3684,5.59,5.375,16.06,1.31352,2.20295,1.70106,1.6771,high_pressure_gas_CO2
64.04,1.0626,6.33,36.717,11.05,10.29826,14.49242,12.21666,1.4073,conventional_oilfield_range
137.44,57.0596,3.75,28.168,6.37,1164.79578,3375.84365,1982.9696,2.8982,high_pressure_gas_CO2
122.56,26.2229,3.82,1.452,7.47,57.35311,196.74258,106.22523,3.4304,high_pressure_gas_CO2
117.94,39.0006,3.53,1.07,16.14,39.38279,104.96786,64.29562,2.6653,high_pressure_gas_CO2
27.66,7.5575,6.11,10.061,17.47,3.14336,4.15236,3.6128,1.321,conventional_oilfield_range
22.69,12.9552,4.1,42.025,1.62,25.6435,153.81025,62.80313,5.998,high_pressure_gas_CO2
5.56,23.7016,4.2,1.285,1.59,0.6543,6.25994,2.02383,9.5673,high_pressure_gas_CO2
74.03,0.3908,6.46,20.775,3.72,6.15692,10.22262,7.93346,1.6603,conventional_oilfield_range
130.43,0.1527,4.05,1.032,3.52,1.60425,10.95961,4.19309,6.8316,conventional_oilfield_range
83.59,82.8269,5.6,33.846,1.52,533.11969,478.43545,505.03798,1.1143,dense_phase_supercritical_CO2
148.84,0.3071,5.41,19.45,12.03,27.17848,56.04155,39.02722,2.062,conventional_oilfield_range
66.85,29.7444,5.71,14.273,13.1,61.38387,54.73659,57.96502,1.1214,high_pressure_gas_CO2
114.37,0.1563,3.69,5.611,14.66,2.33089,22.07524,7.1732,9.4707,conventional_oilfield_range
16.59,19.6472,5.65,1.062,14.89,0.7889,1.48606,1.08275,1.8837,high_pressure_gas_CO2
137.87,1.2146,5.54,29.91,1.32,112.74076,215.58311,155.90062,1.9122,conventional_oilfield_range
70.36,16.8491,4.94,12.229,15.27,26.13922,129.67487,58.22027,4.9609,high_pressure_gas_CO2
32.59,5.7768,3.63,5.86,9.3,1.80995,30.09407,7.38029,16.627,conventional_oilfield_range
127.74,82.5711,4.89,90.469,9.04,3688.743,4160.26046,3917.4139,1.1278,dense_phase_supercritical_CO2
65.84,0.1184,3.92,4.889,19.8,0.37753,4.36907,1.28431,11.5728,conventional_oilfield_range
7.02,23.666,5.49,2.377,11.86,0.99395,2.64155,1.62036,2.6576,high_pressure_gas_CO2
61.74,0.2816,4.51,1.115,7.84,0.25955,2.99681,0.88194,11.5462,conventional_oilfield_range
84.65,0.4822,4.96,37.575,8.66,16.52145,49.6487,28.64033,3.0051,conventional_oilfield_range
145.52,0.1511,6.38,1.398,6.47,2.23889,2.54919,2.389,1.1386,conventional_oilfield_range
39.1,67.6105,5.91,8.054,0.26,28.54723,33.04713,30.71488,1.1576,high_pressure_gas_CO2
96.42,11.2765,4.79,1.841,2.59,17.33707,49.67102,29.34535,2.865,high_pressure_gas_CO2
122.03,39.1104,4.61,129.344,1.26,2187.0026,4409.59251,3105.44526,2.0163,high_pressure_gas_CO2
35.37,0.9519,4.2,78.936,6.25,11.91228,53.66209,25.28316,4.5048,conventional_oilfield_range
119.09,4.6237,5.23,5.253,3.89,46.83517,68.75829,56.74774,1.4681,conventional_oilfield_range
96.74,81.9232,4.19,19.501,4.74,479.08183,823.4612,628.09657,1.7188,dense_phase_supercritical_CO2
73.11,0.1143,5.03,1.614,15.0,0.24838,1.14999,0.53445,4.6299,conventional_oilfield_range
76.19,6.4239,6.17,121.7,5.32,135.00355,177.79859,154.93044,1.317,conventional_oilfield_range
119.74,0.674,3.93,69.957,1.18,99.84403,735.00901,270.89899,7.3616,conventional_oilfield_range
52.45,29.8202,4.95,2.08,5.46,6.86737,29.86635,14.32143,4.349,high_pressure_gas_CO2
92.69,4.0638,5.97,25.434,19.15,38.09883,38.77391,38.43489,1.0177,conventional_oilfield_range
111.35,16.0874,4.08,54.748,5.65,516.84474,1231.56863,797.82815,2.3829,high_pressure_gas_CO2
123.7,0.1078,4.28,2.058,0.51,1.62921,8.99548,3.82826,5.5214,conventional_oilfield_range
16.41,2.4821,6.23,2.095,12.52,0.23644,0.51549,0.34911,2.1802,conventional_oilfield_range
114.98,0.2105,4.32,3.986,14.13,2.57304,15.78547,6.37312,6.1349,conventional_oilfield_range
23.64,73.8442,3.87,77.317,11.05,67.65977,496.00885,183.19346,7.3309,dense_phase_liquid_CO2
109.47,4.4708,5.39,25.496,7.91,86.66076,190.16534,128.37395,2.1944,conventional_oilfield_range
10.01,0.7059,5.2,17.265,17.67,0.55719,2.72736,1.23275,4.8948,conventional_oilfield_range
24.12,0.1555,3.7,2.137,10.46,0.08066,1.38865,0.33468,17.2159,conventional_oilfield_range
114.43,82.5959,4.51,7.906,15.02,205.87475,407.36014,289.59484,1.9787,dense_phase_supercritical_CO2
81.08,8.4228,4.69,2.174,16.46,7.85553,15.78372,11.13505,2.0093,conventional_oilfield_range
21.71,54.2342,4.28,3.316,12.9,4.03947,19.29864,8.82928,4.7775,high_pressure_gas_CO2
127.22,0.4749,3.63,2.996,4.65,8.63451,70.06893,24.59697,8.115,conventional_oilfield_range
77.58,0.9308,5.77,28.744,0.39,18.8618,25.69968,22.01686,1.3625,conventional_oilfield_range
102.1,12.3417,5.15,1.223,11.79,13.69657,23.53929,17.95571,1.7186,high_pressure_gas_CO2
6.04,12.7489,5.24,6.325,17.97,1.14641,4.18225,2.18965,3.6481,high_pressure_gas_CO2
82.75,55.6675,5.73,4.096,11.13,48.26515,42.80705,45.45425,1.1275,high_pressure_gas_CO2
34.23,6.6505,4.5,5.149,5.21,3.55109,17.24036,7.82445,4.855,conventional_oilfield_range
9.18,6.4581,5.45,12.994,8.11,1.98847,6.55871,3.61134,3.2984,conventional_oilfield_range
121.67,16.9216,6.12,2.726,11.4,51.18081,20.76565,32.60066,2.4647,high_pressure_gas_CO2
102.76,45.7042,5.95,6.101,1.09,128.76525,77.98826,100.21067,1.6511,high_pressure_gas_CO2
133.24,0.5715,5.03,4.725,4.33,14.25589,35.66756,22.54934,2.502,conventional_oilfield_range
77.44,14.4486,5.66,9.917,7.82,41.40023,30.99007,35.81894,1.3359,high_pressure_gas_CO2
74.63,6.1691,5.89,28.282,18.76,37.02459,40.56783,38.75574,1.0957,conventional_oilfield_range
5.04,0.1241,3.65,1.058,5.48,0.01963,0.46325,0.09537,23.596,conventional_oilfield_range
110.67,76.4936,3.79,6.323,12.92,266.03033,537.77593,378.23895,2.0215,dense_phase_supercritical_CO2
59.06,0.6917,5.46,4.439,0.7,1.94028,5.21634,3.18138,2.6884,conventional_oilfield_range
71.25,62.6234,6.45,97.764,2.41,479.36369,225.38891,328.69934,2.1268,high_pressure_gas_CO2
119.95,43.7393,6.3,2.398,2.25,104.01959,37.11418,62.13374,2.8027,high_pressure_gas_CO2
133.53,12.155,4.32,1.12,11.26,35.07169,70.05766,49.56854,1.9976,high_pressure_gas_CO2
36.24,1.5582,4.63,1.205,8.65,0.33531,2.15567,0.85018,6.4289,conventional_oilfield_range
6.92,49.2294,5.47,122.407,17.53,28.1623,51.85627,38.21507,1.8413,high_pressure_gas_CO2
34.39,0.6337,5.51,124.735,3.76,7.81004,22.06998,13.12888,2.8258,conventional_oilfield_range
149.4,0.1356,5.19,73.267,11.18,49.83533,98.90997,70.20834,1.9847,conventional_oilfield_range
108.76,16.888,4.36,1.557,7.35,29.01069,52.34042,38.96706,1.8042,high_pressure_gas_CO2
59.12,50.7531,5.68,15.023,6.41,65.88907,67.08356,66.48363,1.0181,high_pressure_gas_CO2
89.13,1.3072,6.45,46.746,2.95,38.65105,28.50848,33.19462,1.3558,conventional_oilfield_range
102.98,1.6729,6.38,1.542,5.06,6.55709,5.42032,5.96167,1.2097,conventional_oilfield_range
98.59,2.2506,5.12,30.233,17.79,31.7253,115.17786,60.44876,3.6305,conventional_oilfield_range
147.49,0.2724,4.52,23.813,14.9,34.76053,91.83234,56.49903,2.6419,conventional_oilfield_range
146.7,23.8141,5.97,7.286,16.47,325.97958,78.81214,160.28459,4.1362,high_pressure_gas_CO2
83.88,3.62,5.23,3.583,11.01,10.58164,14.07066,12.20208,1.3297,conventional_oilfield_range
104.18,23.0766,4.97,5.108,16.73,41.15829,110.33791,67.38932,2.6808,high_pressure_gas_CO2
80.85,28.7133,4.16,5.809,8.16,46.77246,135.49841,79.60901,2.897,high_pressure_gas_CO2
97.87,2.2959,6.0,88.738,3.77,195.79635,148.03685,170.25004,1.3226,conventional_oilfield_range
78.15,0.2106,3.93,1.436,19.0,0.36867,4.12315,1.23291,11.1839,conventional_oilfield_range
124.66,4.2257,3.79,59.213,0.47,374.17702,1551.66291,761.9689,4.1469,conventional_oilfield_range
31.93,21.2914,3.71,3.56,19.02,2.62149,24.86566,8.07373,9.4853,high_pressure_gas_CO2
63.44,12.401,4.4,6.979,4.17,15.50317,75.21182,34.14706,4.8514,high_pressure_gas_CO2
74.37,6.9889,3.63,11.727,0.63,30.62351,212.089,80.591,6.9257,conventional_oilfield_range
106.59,38.3287,4.65,14.892,1.96,272.72948,402.66458,331.38875,1.4764,high_pressure_gas_CO2
55.9,82.0516,4.97,1.147,0.77,9.04143,23.59851,14.607,2.61,dense_phase_supercritical_CO2
73.86,4.2776,3.75,37.679,14.31,46.04376,228.99929,102.68393,4.9735,conventional_oilfield_range
113.61,0.5298,6.45,1.188,6.2,2.59722,1.48899,1.96653,1.7443,conventional_oilfield_range
36.4,1.7054,3.53,1.903,17.25,0.47481,3.78991,1.34145,7.982,conventional_oilfield_range
69.44,3.2079,4.89,32.887,7.76,37.97355,77.71566,54.32439,2.0466,conventional_oilfield_range
12.06,5.7146,5.59,11.713,18.05,1.34228,4.32738,2.41009,3.2239,conventional_oilfield_range
47.09,0.9868,3.83,2.172,16.75,0.56089,6.5343,1.91442,11.65,conventional_oilfield_range
5.83,21.2432,5.92,93.38,15.45,15.78178,27.45498,20.81558,1.7397,high_pressure_gas_CO2
54.31,11.1969,6.04,3.146,8.89,5.36667,4.50289,4.91585,1.1918,high_pressure_gas_CO2
19.72,0.2616,5.72,114.827,11.26,1.67175,8.47089,3.76314,5.0671,conventional_oilfield_range
106.34,0.1152,5.08,32.344,12.7,9.92057,33.56299,18.2473,3.3832,conventional_oilfield_range
45.44,4.6973,4.77,1.386,5.26,1.62673,4.92783,2.83129,3.0293,conventional_oilfield_range
63.19,57.2563,6.22,80.397,2.42,443.48892,307.74711,369.43529,1.4411,high_pressure_gas_CO2
101.37,2.1792,6.49,6.492,5.26,24.10816,14.37581,18.61651,1.677,conventional_oilfield_range
31.9,1.7369,5.18,3.202,2.95,1.02542,3.95589,2.01406,3.8578,conventional_oilfield_range
6.62,0.1513,5.86,1.759,13.32,0.0235,0.11322,0.05159,4.8173,conventional_oilfield_range
132.66,0.2577,6.26,74.596,16.02,53.57699,61.40143,57.35594,1.146,conventional_oilfield_range
74.42,0.1982,4.66,23.896,10.83,4.02855,19.5756,8.88039,4.8592,conventional_oilfield_range
23.41,3.3854,6.08,1.406,10.27,0.49394,0.70238,0.58901,1.422,conventional_oilfield_range
40.82,18.2071,6.02,6.125,4.51,9.53228,11.78974,10.60109,1.2368,high_pressure_gas_CO2
67.62,40.9266,5.84,1.149,13.43,10.5794,7.36636,8.82789,1.4362,high_pressure_gas_CO2
92.93,39.8847,5.75,1.893,12.3,33.39299,16.51532,23.48395,2.0219,high_pressure_gas_CO2
98.68,18.4625,3.97,20.111,5.75,175.41882,490.00086,293.18147,2.7933,high_pressure_gas_CO2
9.48,0.1581,3.75,87.159,2.91,0.77366,17.90722,3.72211,23.1461,conventional_oilfield_range
62.02,2.4747,5.92,99.019,6.07,42.33976,69.49611,54.24434,1.6414,conventional_oilfield_range
49.68,70.0629,5.03,6.921,17.42,22.39536,34.29632,27.71423,1.5314,high_pressure_gas_CO2
138.9,6.5406,5.48,17.744,9.39,233.85836,222.72604,228.22433,1.05,conventional_oilfield_range
54.65,3.5563,5.39,3.528,5.36,3.35813,8.74335,5.4186,2.6036,conventional_oilfield_range
79.46,0.8693,6.22,94.23,11.32,33.30954,49.61971,40.65476,1.4897,conventional_oilfield_range
124.73,3.5729,4.73,3.752,8.48,23.33575,46.62306,32.9846,1.9979,conventional_oilfield_range
134.13,0.2617,5.81,4.385,13.74,5.02641,9.96998,7.07907,1.9835,conventional_oilfield_range
51.57,24.7795,5.25,2.384,14.49,7.54809,9.40903,8.42735,1.2465,high_pressure_gas_CO2
34.83,23.4334,5.99,2.503,12.95,2.99199,4.14038,3.51966,1.3838,high_pressure_gas_CO2
75.23,0.649,5.2,14.772,2.93,6.68076,19.81498,11.50561,2.966,conventional_oilfield_range
145.14,27.5007,6.45,1.017,3.78,101.74846,20.95996,46.18055,4.8544,high_pressure_gas_CO2
70.94,93.8774,5.25,4.008,11.35,51.79159,63.02958,57.13495,1.217,dense_phase_supercritical_CO2
67.02,88.1231,5.29,10.88,7.74,114.45675,135.88423,124.71113,1.1872,dense_phase_supercritical_CO2
57.39,25.3454,3.66,69.748,5.55,133.439,852.43392,337.26537,6.3882,high_pressure_gas_CO2
118.66,59.8747,5.56,2.792,17.83,89.20847,64.36016,75.7725,1.3861,high_pressure_gas_CO2
53.95,7.4659,4.33,8.616,4.61,9.61818,43.42947,20.43801,4.5154,conventional_oilfield_range
43.68,4.5483,6.02,2.139,11.07,1.44777,2.46344,1.88852,1.7015,conventional_oilfield_range
121.83,29.8785,4.11,21.934,19.09,394.6124,892.64164,593.50439,2.2621,high_pressure_gas_CO2
146.91,0.6444,4.96,1.615,16.91,5.96597,15.68833,9.67451,2.6296,conventional_oilfield_range
29.02,0.3316,4.16,1.713,4.78,0.13192,2.10079,0.52644,15.9243,conventional_oilfield_range
91.96,1.4458,4.14,1.654,1.64,3.65064,16.02686,7.64908,4.3901,conventional_oilfield_range
112.18,1.4237,5.35,6.718,10.83,15.26264,40.13421,24.74983,2.6296,conventional_oilfield_range
76.27,23.3756,5.07,5.022,9.98,23.01302,39.35125,30.09304,1.71,high_pressure_gas_CO2
92.95,1.3149,5.61,20.311,13.98,15.5594,39.45679,24.77749,2.5359,conventional_oilfield_range
35.03,0.8763,4.72,3.478,5.81,0.62777,4.61083,1.70133,7.3448,conventional_oilfield_range
73.11,0.1183,6.31,3.397,13.95,0.36945,0.93922,0.58907,2.5422,conventional_oilfield_range
61.39,1.0853,4.64,11.705,14.48,4.209,17.45891,8.57231,4.148,conventional_oilfield_range
41.96,0.4849,4.6,147.835,9.57,11.70469,89.80888,32.42199,7.6729,conventional_oilfield_range
98.53,6.2707,5.93,69.304,19.58,116.56688,163.47749,138.04369,1.4024,conventional_oilfield_range
18.05,55.9178,3.78,32.588,1.0,45.53364,275.25718,111.95295,6.0451,high_pressure_gas_CO2
70.7,0.7576,6.08,4.037,18.32,1.61838,2.73786,2.10497,1.6917,conventional_oilfield_range
80.47,0.496,3.78,1.299,13.09,0.87286,4.57711,1.9988,5.2438,conventional_oilfield_range
141.52,0.3372,5.14,112.179,17.9,97.32838,293.25307,168.94332,3.013,conventional_oilfield_range
33.33,13.7274,3.7,1.663,16.35,1.50566,12.75793,4.38282,8.4733,high_pressure_gas_CO2
72.07,19.1682,5.67,2.149,18.64,8.62798,9.86452,9.22556,1.1433,high_pressure_gas_CO2
129.03,19.909,5.04,1.109,10.09,38.21591,44.53234,41.25341,1.1653,high_pressure_gas_CO2
12.01,0.2936,3.9,75.009,16.69,0.76885,15.03186,3.3996,19.5511,conventional_oilfield_range
40.64,0.3353,3.83,3.468,12.8,0.32954,4.08822,1.1607,12.4059,conventional_oilfield_range
59.73,0.1004,4.88,54.745,13.55,2.23719,18.38504,6.41334,8.2179,conventional_oilfield_range
63.57,3.7597,6.39,112.895,7.08,59.64727,57.84128,58.73734,1.0312,conventional_oilfield_range
113.65,17.9843,5.07,7.712,10.06,75.30978,139.7988,102.6071,1.8563,high_pressure_gas_CO2
35.0,6.3008,4.6,4.461,12.09,2.01061,11.58864,4.82704,5.7637,conventional_oilfield_range
59.18,0.8783,4.1,1.084,8.71,0.52652,3.91058,1.43493,7.4272,conventional_oilfield_range
130.45,23.5273,5.75,25.849,6.04,561.22368,395.17818,470.9388,1.4202,high_pressure_gas_CO2
37.93,2.0753,4.96,10.347,9.3,3.08807,9.43164,5.39681,3.0542,conventional_oilfield_range
65.29,0.1426,6.34,89.544,18.45,5.03462,9.23651,6.81926,1.8346,conventional_oilfield_range
72.44,1.4443,5.46,8.772,11.96,5.24583,14.90524,8.84254,2.8413,conventional_oilfield_range
74.18,63.377,6.11,11.05,7.05,127.37882,101.61161,113.76804,1.2536,high_pressure_gas_CO2
29.06,94.6888,3.94,35.272,5.39,79.77662,358.39065,169.08932,4.4924,dense_phase_liquid_CO2
80.56,0.1181,4.71,54.655,9.21,6.1257,34.28271,14.49158,5.5965,conventional_oilfield_range
12.38,3.5563,3.87,8.995,9.75,1.09097,12.24022,3.65427,11.2196,conventional_oilfield_range
118.0,15.3459,5.2,1.401,19.36,22.96571,22.13123,22.54461,1.0377,high_pressure_gas_CO2
100.79,2.0873,5.67,3.813,2.84,12.80043,15.47785,14.07562,1.2092,conventional_oilfield_range
60.66,1.5247,3.63,4.562,19.07,2.083,23.22048,6.95473,11.1476,conventional_oilfield_range
65.55,30.0446,3.95,15.504,5.1,69.67185,288.06554,141.66883,4.1346,high_pressure_gas_CO2
14.6,37.7157,4.3,11.229,1.32,5.30635,51.61562,16.54964,9.7271,high_pressure_gas_CO2
139.1,3.0231,3.74,10.003,17.99,38.63051,182.80205,84.03413,4.7321,conventional_oilfield_range
128.34,73.6216,4.27,16.425,17.78,588.49102,846.42917,705.77331,1.4383,high_pressure_gas_CO2
101.42,3.803,5.5,65.738,11.8,121.76364,141.62814,131.32082,1.1631,conventional_oilfield_range
117.85,0.5444,5.94,8.793,5.44,16.20689,16.555,16.38002,1.0215,conventional_oilfield_range
146.05,94.1757,3.65,19.39,16.03,1180.53709,4235.0492,2235.98583,3.5874,dense_phase_supercritical_CO2
85.48,34.1558,4.16,120.428,9.29,695.60246,2096.89492,1207.72732,3.0145,high_pressure_gas_CO2
83.62,1.2274,5.73,8.174,6.62,9.27011,14.2628,11.4986,1.5386,conventional_oilfield_range
74.77,60.9859,3.7,4.822,17.79,29.76631,190.21646,75.24655,6.3903,high_pressure_gas_CO2
27.34,2.6274,3.59,109.721,2.36,16.33947,292.92386,69.18252,17.9274,conventional_oilfield_range
76.32,74.9588,5.27,7.621,16.99,68.39703,106.31704,85.27467,1.5544,dense_phase_supercritical_CO2
28.91,0.3003,4.48,6.608,1.66,0.56191,4.63062,1.61307,8.2408,conventional_oilfield_range
6.23,4.1794,4.98,1.588,19.4,0.17676,0.66455,0.34273,3.7596,conventional_oilfield_range
148.82,0.1015,4.03,1.952,19.67,1.51565,14.31748,4.65835,9.4465,conventional_oilfield_range
124.88,1.1796,5.22,1.225,17.86,3.87716,7.63313,5.44012,1.9687,conventional_oilfield_range
89.52,92.1624,5.34,61.306,3.84,1070.02301,1085.45285,1077.71031,1.0144,dense_phase_supercritical_CO2
149.05,0.2102,5.28,21.84,10.52,30.30379,52.42673,39.85886,1.73,conventional_oilfield_range
14.42,6.5842,4.28,25.133,14.0,4.42308,31.00078,11.70977,7.0089,conventional_oilfield_range
104.91,0.1248,6.06,27.998,13.9,7.823,10.13642,8.90489,1.2957,conventional_oilfield_range
78.79,0.7603,5.62,7.461,16.14,3.84413,12.17523,6.84128,3.1672,conventional_oilfield_range
49.85,0.9546,4.22,2.107,3.1,1.02618,6.8475,2.6508,6.6728,conventional_oilfield_range
22.07,0.2104,4.85,2.113,1.47,0.10344,0.61654,0.25254,5.9602,conventional_oilfield_range
88.99,14.3193,4.81,1.849,12.89,16.22004,24.50225,19.93558,1.5106,high_pressure_gas_CO2
90.21,64.9095,4.13,10.71,0.68,225.74012,604.63322,369.44549,2.6784,high_pressure_gas_CO2
14.58,0.1242,6.06,3.538,3.73,0.05449,0.27109,0.12154,4.9747,conventional_oilfield_range
62.64,13.4099,4.47,1.946,6.54,8.03931,21.27104,13.07686,2.6459,high_pressure_gas_CO2
50.64,55.7802,5.2,33.339,0.15,140.00301,133.27905,136.59966,1.0505,high_pressure_gas_CO2
65.29,2.8886,6.47,2.101,17.68,1.9969,2.2509,2.1201,1.1272,conventional_oilfield_range
143.77,52.7134,5.66,8.116,15.42,324.47364,187.88685,246.90956,1.727,high_pressure_gas_CO2
121.03,1.3154,3.51,11.236,16.49,21.23309,168.36482,59.79051,7.9294,conventional_oilfield_range
53.22,9.4623,5.71,12.557,10.62,23.23132,15.15269,18.76211,1.5331,conventional_oilfield_range
93.81,6.8655,4.8,116.651,16.01,174.02573,556.13651,311.09815,3.1957,conventional_oilfield_range
84.33,4.1341,5.77,1.25,6.65,3.50672,6.16946,4.6513,1.7593,conventional_oilfield_range
119.82,2.6519,6.13,105.122,18.28,188.60294,152.81618,169.7692,1.2342,conventional_oilfield_range
50.7,5.9249,4.85,4.502,13.04,4.61516,13.43566,7.8745,2.9112,conventional_oilfield_range
136.14,0.5787,4.3,14.287,0.81,45.7402,144.72087,81.36069,3.164,conventional_oilfield_range
62.56,1.95,6.38,55.728,5.47,30.14288,23.68967,26.72218,1.2724,conventional_oilfield_range
65.43,3.2008,6.36,53.603,12.8,30.70584,40.13214,35.10401,1.307,conventional_oilfield_range
12.42,92.5988,4.14,27.48,5.75,29.06736,152.11834,66.4957,5.2333,dense_phase_liquid_CO2
148.45,4.8113,4.49,15.35,4.01,197.84694,425.63822,290.1917,2.1514,conventional_oilfield_range
98.79,69.141,3.56,1.917,14.99,47.50142,235.57422,105.78332,4.9593,high_pressure_gas_CO2
102.41,1.7649,6.22,2.781,3.28,12.08618,9.76601,10.86433,1.2376,conventional_oilfield_range
49.88,4.236,5.15,1.41,19.66,1.25674,2.07346,1.61425,1.6499,conventional_oilfield_range
5.48,0.5232,5.84,53.548,18.89,0.71533,2.55134,1.35095,3.5666,conventional_oilfield_range
70.44,0.2314,5.8,49.699,9.31,8.62585,19.58796,12.99857,2.2708,conventional_oilfield_range
45.35,0.1777,5.87,5.871,7.76,0.5373,1.96845,1.02842,3.6636,conventional_oilfield_range
110.17,54.0455,5.36,128.692,15.33,1779.65092,1420.08946,1589.73693,1.2532,high_pressure_gas_CO2
54.6,3.6835,5.57,2.646,19.82,1.76585,2.83163,2.23612,1.6035,conventional_oilfield_range
54.33,1.4718,5.77,1.68,10.25,0.94975,1.56057,1.21744,1.6431,conventional_oilfield_range
32.57,8.1746,5.82,42.378,1.34,23.03873,34.49201,28.18957,1.4971,conventional_oilfield_range
100.27,54.7833,4.98,47.579,7.75,648.31998,812.47873,725.77282,1.2532,high_pressure_gas_CO2
11.08,2.2842,3.51,5.935,19.75,0.49106,6.02093,1.71949,12.2611,conventional_oilfield_range
65.25,32.5505,6.41,75.129,1.7,317.60239,137.04501,208.62844,2.3175,high_pressure_gas_CO2
86.4,0.2236,3.91,11.905,19.92,2.51093,19.46394,6.9909,7.7517,conventional_oilfield_range
